ID Pedido,Data,Produto,Categoria,Quantidade,Valor Unitário
481,2026-01-31,Monitor 24p,Monitores,1,800.0
482,2026-05-08,Headset,Periféricos,1,250.0
483,2026-04-29,Teclado Mecânico,Periféricos,3,350.0
484,2026-03-09,Monitor 24p,Monitores,2,800.0
485,2026-08-02,Monitor 24p,Monitores,1,800.0
486,2026-06-06,Cadeira Gamer,Móveis,1,1200.0
487,2026-06-10,Teclado Mecânico,Periféricos,1,350.0
488,2026-10-05,Teclado Mecânico,Periféricos,1,350.0
489,2026-03-14,Cadeira Gamer,Móveis,0,1200.0
490,2026-04-26,Monitor 24p,Monitores,1,800.0
491,2026-01-31,Cabo HDMI,Acessórios,1,25.0
492,2026-08-26,Monitor 24p,Monitores,1,800.0
493,2026-08-24,Headset,Periféricos,1,250.0
494,2026-08-15,Mouse Gamer,Periféricos,1,150.5
495,2026-01-20,Monitor 24p,Monitores,1,800.0
496,2026-09-23,Cabo HDMI,Acessórios,2,25.0
497,2026-01-21,Cadeira Gamer,Móveis,0,1200.0
498,2026-01-22,Headset,Periféricos,2,250.0
499,2026-10-09,Cabo HDMI,Acessórios,1,25.0
500,2026-07-25,Cabo HDMI,Acessórios,1,25.0
501,2026-07-14,Mouse Gamer,Periféricos,3,150.5
502,2026-01-03,Cadeira Gamer,Móveis,1,1200.0
503,2026-05-27,Mouse Gamer,Periféricos,1,150.5
504,2026-06-23,Cabo HDMI,Acessórios,1,25.0
505,2026-04-02,Monitor 24p,Monitores,1,800.0
506,2026-09-03,Monitor 24p,Monitores,1,800.0
507,2026-11-06,Teclado Mecânico,Periféricos,1,350.0
508,2026-08-30,Cabo HDMI,Acessórios,1,25.0
509,2026-07-01,Teclado Mecânico,Periféricos,1,350.0
510,2026-03-20,Teclado Mecânico,Periféricos,1,350.0
511,2026-08-25,Mouse Gamer,Periféricos,1,150.5
512,2026-12-05,Headset,Periféricos,1,250.0
513,2026-03-26,Teclado Mecânico,Periféricos,2,350.0
514,2026-05-09,Cadeira Gamer,Móveis,1,1200.0
515,2026-05-02,Cadeira Gamer,Móveis,1,1200.0
516,2026-08-26,Mouse Gamer,Periféricos,1,150.5
517,2026-07-08,Headset,Periféricos,1,250.0
518,2026-08-28,Monitor 24p,Monitores,1,800.0
519,2026-10-13,Cadeira Gamer,Móveis,0,1200.0
520,2026-03-08,Teclado Mecânico,Periféricos,1,350.0
521,2026-08-17,Cabo HDMI,Acessórios,1,25.0
522,2026-02-20,Monitor 24p,Monitores,1,800.0
523,2026-11-07,Monitor 24p,Monitores,1,800.0
524,2026-03-28,Headset,Periféricos,1,250.0
525,2026-03-11,Headset,Periféricos,1,250.0
526,2026-02-01,Headset,Periféricos,0,250.0
527,2026-02-27,Headset,Periféricos,0,250.0
528,2026-03-17,Headset,Periféricos,1,250.0
529,2026-09-18,Teclado Mecânico,Periféricos,1,350.0
530,2026-08-08,Cabo HDMI,Acessórios,1,25.0
531,2026-03-23,Mouse Gamer,Periféricos,1,150.5
532,2026-07-22,Teclado Mecânico,Periféricos,0,350.0
533,2026-11-03,Teclado Mecânico,Periféricos,1,350.0
534,2026-02-11,Cabo HDMI,Acessórios,2,25.0
535,2026-09-29,Cadeira Gamer,Móveis,1,1200.0
536,2026-06-11,Teclado Mecânico,Periféricos,-1,350.0
537,2026-11-20,Monitor 24p,Monitores,1,800.0
538,2026-11-06,Cabo HDMI,Acessórios,3,25.0
539,2026-08-26,Cabo HDMI,Acessórios,1,25.0
540,2026-05-12,Cadeira Gamer,Móveis,0,1200.0
541,2026-02-09,Teclado Mecânico,Periféricos,1,350.0
542,2026-04-03,Cabo HDMI,Acessórios,1,25.0
543,2026-03-16,Mouse Gamer,Periféricos,1,150.5
544,2026-04-05,Teclado Mecânico,Periféricos,1,350.0
545,2026-04-21,Teclado Mecânico,Periféricos,1,350.0
546,2026-06-19,Cadeira Gamer,Móveis,1,1200.0
547,2026-05-30,Teclado Mecânico,Periféricos,1,350.0
548,2026-05-20,Cabo HDMI,Acessórios,2,25.0
549,2026-04-29,Monitor 24p,Monitores,1,800.0
550,2026-10-24,Monitor 24p,Monitores,1,800.0
551,2026-03-10,Mouse Gamer,Periféricos,-1,150.5
552,2026-07-15,Cabo HDMI,Acessórios,1,25.0
553,2026-06-02,Headset,Periféricos,1,250.0
554,2026-11-20,Mouse Gamer,Periféricos,-1,150.5
555,2026-02-11,Cadeira Gamer,Móveis,-1,1200.0
556,2026-05-15,Teclado Mecânico,Periféricos,1,350.0
557,2026-04-22,Headset,Periféricos,1,250.0
558,2026-03-07,Cabo HDMI,Acessórios,2,25.0
559,2026-10-11,Headset,Periféricos,3,250.0
560,2026-01-02,Teclado Mecânico,Periféricos,1,350.0
561,2026-01-27,Cadeira Gamer,Móveis,1,1200.0
562,2026-09-21,Teclado Mecânico,Periféricos,2,350.0
563,2026-06-25,Teclado Mecânico,Periféricos,2,350.0
564,2026-03-04,Monitor 24p,Monitores,-1,800.0
565,2026-08-15,Cadeira Gamer,Móveis,1,1200.0
566,2026-04-26,Monitor 24p,Monitores,1,800.0
567,2026-05-26,Headset,Periféricos,2,250.0
568,2026-06-09,Cadeira Gamer,Móveis,1,1200.0
569,2026-01-03,Teclado Mecânico,Periféricos,1,350.0
570,2026-06-06,Headset,Periféricos,1,250.0
571,2026-03-03,Headset,Periféricos,1,250.0
572,2026-03-13,Teclado Mecânico,Periféricos,1,350.0
573,2026-12-30,Monitor 24p,Monitores,1,800.0
574,2026-03-08,Monitor 24p,Monitores,1,800.0
575,2026-05-25,Headset,Periféricos,1,250.0
576,2026-08-03,Cadeira Gamer,Móveis,1,1200.0
577,2026-01-25,Teclado Mecânico,Periféricos,2,350.0
578,2026-02-28,Cadeira Gamer,Móveis,1,1200.0
579,2026-08-11,Monitor 24p,Monitores,1,800.0
580,2026-11-12,Cadeira Gamer,Móveis,1,1200.0
581,2026-06-18,Mouse Gamer,Periféricos,1,150.5
582,2026-02-11,Teclado Mecânico,Periféricos,-1,350.0
583,2026-08-11,Cadeira Gamer,Móveis,1,1200.0
584,2026-02-04,Teclado Mecânico,Periféricos,1,350.0
585,2026-04-10,Teclado Mecânico,Periféricos,-1,350.0
586,2026-09-18,Cadeira Gamer,Móveis,2,1200.0
587,2026-09-29,Mouse Gamer,Periféricos,1,150.5
588,2026-04-26,Monitor 24p,Monitores,1,800.0
589,2026-12-16,Mouse Gamer,Periféricos,1,150.5
590,2026-06-23,Cabo HDMI,Acessórios,1,25.0
591,2026-11-21,Headset,Periféricos,1,250.0
592,2026-09-17,Cabo HDMI,Acessórios,1,25.0
593,2026-02-17,Cadeira Gamer,Móveis,1,1200.0
594,2026-11-24,Teclado Mecânico,Periféricos,0,350.0
595,2026-09-20,Monitor 24p,Monitores,2,800.0
596,2026-08-03,Teclado Mecânico,Periféricos,2,350.0
597,2026-09-11,Cabo HDMI,Acessórios,2,25.0
598,2026-10-06,Teclado Mecânico,Periféricos,1,350.0
599,2026-01-18,Mouse Gamer,Periféricos,1,150.5
600,2026-08-18,Headset,Periféricos,1,250.0
601,2026-10-08,Cadeira Gamer,Móveis,1,1200.0
602,2026-05-18,Monitor 24p,Monitores,1,800.0
603,2026-12-22,Headset,Periféricos,1,250.0
604,2026-04-26,Cabo HDMI,Acessórios,1,25.0
605,2026-05-18,Cadeira Gamer,Móveis,1,1200.0
606,2026-07-24,Teclado Mecânico,Periféricos,1,350.0
607,2026-05-04,Monitor 24p,Monitores,1,800.0
608,2026-09-03,Teclado Mecânico,Periféricos,1,350.0
609,2026-10-28,Headset,Periféricos,1,250.0
610,2026-02-12,Monitor 24p,Monitores,1,800.0
611,2026-09-10,Mouse Gamer,Periféricos,1,150.5
612,2026-04-22,Headset,Periféricos,1,250.0
613,2026-01-25,Cabo HDMI,Acessórios,2,25.0
614,2026-03-27,Cabo HDMI,Acessórios,2,25.0
615,2026-08-06,Mouse Gamer,Periféricos,1,150.5
616,2026-10-17,Headset,Periféricos,1,250.0
617,2026-04-24,Monitor 24p,Monitores,-1,800.0
618,2026-05-16,Mouse Gamer,Periféricos,2,150.5
619,2026-06-16,Mouse Gamer,Periféricos,1,150.5
620,2026-02-16,Headset,Periféricos,2,250.0
621,2026-02-27,Cadeira Gamer,Móveis,1,1200.0
622,2026-04-01,Teclado Mecânico,Periféricos,3,350.0
623,2026-05-02,Cadeira Gamer,Móveis,2,1200.0
624,2026-12-19,Cadeira Gamer,Móveis,2,1200.0
625,2026-07-12,Headset,Periféricos,1,250.0
626,2026-08-08,Monitor 24p,Monitores,0,800.0
627,2026-03-31,Monitor 24p,Monitores,2,800.0
628,2026-06-22,Mouse Gamer,Periféricos,1,150.5
629,2026-04-21,Cabo HDMI,Acessórios,1,25.0
630,2026-12-09,Monitor 24p,Monitores,2,800.0
631,2026-03-18,Cabo HDMI,Acessórios,0,25.0
632,2026-01-14,Monitor 24p,Monitores,1,800.0
633,2026-01-27,Teclado Mecânico,Periféricos,1,350.0
634,2026-08-28,Cadeira Gamer,Móveis,1,1200.0
635,2026-05-27,Headset,Periféricos,1,250.0
636,2026-06-07,Monitor 24p,Monitores,1,800.0
637,2026-07-20,Headset,Periféricos,2,250.0
638,2026-08-04,Cadeira Gamer,Móveis,1,1200.0
639,2026-03-16,Monitor 24p,Monitores,1,800.0
640,2026-04-30,Teclado Mecânico,Periféricos,2,350.0
641,2026-11-07,Teclado Mecânico,Periféricos,3,350.0
642,2026-05-12,Mouse Gamer,Periféricos,1,150.5
643,2026-03-09,Headset,Periféricos,1,250.0
644,2026-08-29,Monitor 24p,Monitores,1,800.0
645,2026-05-06,Mouse Gamer,Periféricos,1,150.5
646,2026-09-06,Monitor 24p,Monitores,1,800.0
647,2026-05-27,Monitor 24p,Monitores,1,800.0
648,2026-02-11,Monitor 24p,Monitores,1,800.0
649,2026-05-28,Teclado Mecânico,Periféricos,1,350.0
650,2026-08-24,Headset,Periféricos,1,250.0
651,2026-07-17,Monitor 24p,Monitores,1,800.0
652,2026-12-02,Monitor 24p,Monitores,1,800.0
653,2026-03-24,Teclado Mecânico,Periféricos,2,350.0
654,2026-11-04,Monitor 24p,Monitores,0,800.0
655,2026-07-24,Headset,Periféricos,1,250.0
656,2026-12-29,Mouse Gamer,Periféricos,1,150.5
657,2026-08-19,Cabo HDMI,Acessórios,1,25.0
658,2026-11-25,Monitor 24p,Monitores,1,800.0
659,2026-03-29,Cabo HDMI,Acessórios,2,25.0
660,2026-01-16,Headset,Periféricos,1,250.0
661,2026-03-06,Mouse Gamer,Periféricos,1,150.5
662,2026-10-15,Teclado Mecânico,Periféricos,1,350.0
663,2026-05-31,Teclado Mecânico,Periféricos,1,350.0
664,2026-11-25,Cabo HDMI,Acessórios,1,25.0
665,2026-06-12,Mouse Gamer,Periféricos,-1,150.5
666,2026-05-08,Teclado Mecânico,Periféricos,1,350.0
667,2026-09-27,Cadeira Gamer,Móveis,1,1200.0
668,2026-10-01,Teclado Mecânico,Periféricos,1,350.0
669,2026-07-14,Teclado Mecânico,Periféricos,1,350.0
670,2026-07-05,Teclado Mecânico,Periféricos,1,350.0
671,2026-02-16,Mouse Gamer,Periféricos,2,150.5
672,2026-05-11,Cadeira Gamer,Móveis,0,1200.0
673,2026-04-07,Cadeira Gamer,Móveis,1,1200.0
674,2026-09-07,Teclado Mecânico,Periféricos,1,350.0
675,2026-10-01,Cadeira Gamer,Móveis,1,1200.0
676,2026-09-21,Cabo HDMI,Acessórios,1,25.0
677,2027-01-01,Monitor 24p,Monitores,0,800.0
678,2026-03-29,Monitor 24p,Monitores,1,800.0
679,2026-11-10,Mouse Gamer,Periféricos,1,150.5
680,2026-09-23,Headset,Periféricos,2,250.0
681,2026-12-13,Cadeira Gamer,Móveis,2,1200.0
682,2026-04-15,Cabo HDMI,Acessórios,1,25.0
683,2026-01-12,Cabo HDMI,Acessórios,1,25.0
684,2026-11-05,Mouse Gamer,Periféricos,1,150.5
685,2026-01-09,Cabo HDMI,Acessórios,3,25.0
686,2026-05-22,Monitor 24p,Monitores,1,800.0
687,2026-07-06,Teclado Mecânico,Periféricos,1,350.0
688,2026-08-28,Monitor 24p,Monitores,-1,800.0
689,2026-02-16,Cadeira Gamer,Móveis,1,1200.0
690,2026-12-18,Mouse Gamer,Periféricos,1,150.5
691,2026-04-06,Monitor 24p,Monitores,2,800.0
692,2026-09-23,Teclado Mecânico,Periféricos,2,350.0
693,2026-08-09,Cadeira Gamer,Móveis,1,1200.0
694,2026-01-31,Cadeira Gamer,Móveis,1,1200.0
695,2026-06-06,Monitor 24p,Monitores,1,800.0
696,2026-03-09,Headset,Periféricos,1,250.0
697,2026-08-14,Headset,Periféricos,1,250.0
698,2026-04-20,Teclado Mecânico,Periféricos,2,350.0
699,2026-05-20,Cabo HDMI,Acessórios,1,25.0
700,2026-11-14,Teclado Mecânico,Periféricos,0,350.0
701,2026-10-05,Teclado Mecânico,Periféricos,1,350.0
702,2026-07-15,Monitor 24p,Monitores,2,800.0
703,2026-01-03,Monitor 24p,Monitores,1,800.0
704,2026-10-17,Monitor 24p,Monitores,1,800.0
705,2026-10-16,Monitor 24p,Monitores,1,800.0
706,2026-09-02,Mouse Gamer,Periféricos,1,150.5
707,2026-07-07,Teclado Mecânico,Periféricos,1,350.0
708,2026-09-22,Teclado Mecânico,Periféricos,1,350.0
709,2026-09-28,Monitor 24p,Monitores,1,800.0
710,2026-12-15,Cadeira Gamer,Móveis,1,1200.0
711,2026-02-05,Mouse Gamer,Periféricos,2,150.5
712,2026-03-02,Monitor 24p,Monitores,1,800.0
713,2026-04-01,Headset,Periféricos,0,250.0
714,2026-04-02,Mouse Gamer,Periféricos,2,150.5
715,2026-08-29,Mouse Gamer,Periféricos,1,150.5
716,2026-11-20,Teclado Mecânico,Periféricos,1,350.0
717,2026-08-03,Mouse Gamer,Periféricos,1,150.5
718,2026-09-25,Headset,Periféricos,2,250.0
719,2026-02-01,Teclado Mecânico,Periféricos,1,350.0
720,2026-01-14,Cabo HDMI,Acessórios,1,25.0
721,2026-11-24,Cabo HDMI,Acessórios,1,25.0
722,2026-01-31,Teclado Mecânico,Periféricos,1,350.0
723,2026-07-08,Mouse Gamer,Periféricos,1,150.5
724,2026-07-28,Cadeira Gamer,Móveis,1,1200.0
725,2026-08-20,Headset,Periféricos,1,250.0
726,2026-12-18,Headset,Periféricos,2,250.0
727,2026-03-05,Cabo HDMI,Acessórios,1,25.0
728,2026-06-14,Mouse Gamer,Periféricos,1,150.5
729,2026-04-12,Teclado Mecânico,Periféricos,1,350.0
730,2026-02-18,Monitor 24p,Monitores,1,800.0
731,2026-08-02,Cabo HDMI,Acessórios,1,25.0
732,2026-01-24,Cabo HDMI,Acessórios,0,25.0
733,2026-04-20,Monitor 24p,Monitores,1,800.0
734,2026-10-15,Cadeira Gamer,Móveis,1,1200.0
735,2026-08-12,Cabo HDMI,Acessórios,3,25.0
736,2026-09-09,Cadeira Gamer,Móveis,1,1200.0
737,2026-03-23,Teclado Mecânico,Periféricos,1,350.0
738,2026-05-24,Cadeira Gamer,Móveis,1,1200.0
739,2026-08-14,Cabo HDMI,Acessórios,1,25.0
740,2026-06-20,Cabo HDMI,Acessórios,1,25.0
741,2026-03-30,Headset,Periféricos,1,250.0
742,2026-05-29,Headset,Periféricos,-1,250.0
743,2026-03-30,Mouse Gamer,Periféricos,1,150.5
744,2026-02-10,Cadeira Gamer,Móveis,0,1200.0
745,2026-07-05,Cabo HDMI,Acessórios,1,25.0
746,2026-08-15,Headset,Periféricos,1,250.0
747,2026-08-01,Cabo HDMI,Acessórios,1,25.0
748,2026-11-11,Cadeira Gamer,Móveis,1,1200.0
749,2026-08-04,Monitor 24p,Monitores,1,800.0
750,2026-12-06,Teclado Mecânico,Periféricos,1,350.0
751,2026-09-12,Cabo HDMI,Acessórios,1,25.0
752,2026-10-09,Teclado Mecânico,Periféricos,1,350.0
753,2026-03-01,Cadeira Gamer,Móveis,1,1200.0
754,2026-01-20,Cabo HDMI,Acessórios,1,25.0
755,2026-09-26,Mouse Gamer,Periféricos,1,150.5
756,2026-12-12,Monitor 24p,Monitores,1,800.0
757,2026-04-09,Mouse Gamer,Periféricos,1,150.5
758,2026-02-27,Mouse Gamer,Periféricos,1,150.5
759,2026-01-06,Mouse Gamer,Periféricos,1,150.5
760,2026-08-05,Mouse Gamer,Periféricos,1,150.5
761,2026-09-08,Teclado Mecânico,Periféricos,1,350.0
762,2026-01-18,Monitor 24p,Monitores,1,800.0
763,2026-02-28,Monitor 24p,Monitores,1,800.0
764,2026-04-18,Cadeira Gamer,Móveis,2,1200.0
765,2026-03-25,Teclado Mecânico,Periféricos,3,350.0
766,2026-08-07,Cabo HDMI,Acessórios,3,25.0
767,2026-03-22,Mouse Gamer,Periféricos,1,150.5
768,2026-08-07,Mouse Gamer,Periféricos,1,150.5
769,2026-11-20,Mouse Gamer,Periféricos,1,150.5
770,2026-05-28,Cadeira Gamer,Móveis,1,1200.0
771,2026-07-14,Mouse Gamer,Periféricos,1,150.5
772,2026-01-20,Teclado Mecânico,Periféricos,1,350.0
773,2026-07-25,Monitor 24p,Monitores,1,800.0
774,2026-06-02,Headset,Periféricos,1,250.0
775,2026-12-07,Teclado Mecânico,Periféricos,1,350.0
776,2026-08-31,Cadeira Gamer,Móveis,1,1200.0
777,2026-08-31,Headset,Periféricos,2,250.0
778,2026-08-27,Headset,Periféricos,1,250.0
779,2026-06-16,Mouse Gamer,Periféricos,1,150.5
780,2026-06-08,Headset,Periféricos,1,250.0
781,2026-03-04,Cabo HDMI,Acessórios,0,25.0
782,2026-10-11,Monitor 24p,Monitores,1,800.0
783,2026-07-10,Cadeira Gamer,Móveis,0,1200.0
784,2026-10-31,Cabo HDMI,Acessórios,1,25.0
785,2026-03-01,Monitor 24p,Monitores,1,800.0
786,2026-11-08,Teclado Mecânico,Periféricos,1,350.0
787,2026-08-05,Cadeira Gamer,Móveis,2,1200.0
788,2026-07-21,Headset,Periféricos,1,250.0
789,2026-07-28,Mouse Gamer,Periféricos,1,150.5
790,2026-01-09,Cabo HDMI,Acessórios,1,25.0
791,2026-03-01,Headset,Periféricos,1,250.0
792,2026-08-15,Mouse Gamer,Periféricos,1,150.5
793,2026-06-26,Mouse Gamer,Periféricos,1,150.5
794,2026-12-22,Cadeira Gamer,Móveis,1,1200.0
795,2026-10-29,Headset,Periféricos,2,250.0
796,2026-01-02,Headset,Periféricos,3,250.0
797,2026-09-24,Monitor 24p,Monitores,1,800.0
798,2026-06-03,Mouse Gamer,Periféricos,2,150.5
799,2026-03-04,Cabo HDMI,Acessórios,1,25.0
800,2026-01-30,Monitor 24p,Monitores,1,800.0
801,2026-11-26,Cadeira Gamer,Móveis,0,1200.0
802,2026-07-19,Mouse Gamer,Periféricos,2,150.5
803,2026-03-11,Monitor 24p,Monitores,1,800.0
804,2026-05-12,Monitor 24p,Monitores,1,800.0
805,2026-04-26,Cabo HDMI,Acessórios,-1,25.0
806,2026-03-31,Cabo HDMI,Acessórios,-1,25.0
807,2026-02-18,Cabo HDMI,Acessórios,1,25.0
808,2026-05-18,Monitor 24p,Monitores,1,800.0
809,2026-06-13,Cadeira Gamer,Móveis,1,1200.0
810,2026-06-27,Cabo HDMI,Acessórios,1,25.0
811,2026-03-22,Cabo HDMI,Acessórios,1,25.0
812,2026-07-07,Monitor 24p,Monitores,1,800.0
813,2026-05-07,Headset,Periféricos,1,250.0
814,2026-05-01,Cabo HDMI,Acessórios,1,25.0
815,2026-09-25,Teclado Mecânico,Periféricos,1,350.0
816,2026-03-22,Cadeira Gamer,Móveis,1,1200.0
817,2026-06-03,Cabo HDMI,Acessórios,0,25.0
818,2026-11-16,Monitor 24p,Monitores,1,800.0
819,2026-01-17,Cadeira Gamer,Móveis,2,1200.0
820,2026-08-31,Monitor 24p,Monitores,1,800.0
821,2026-07-17,Teclado Mecânico,Periféricos,1,350.0
822,2026-09-14,Cadeira Gamer,Móveis,1,1200.0
823,2026-09-04,Headset,Periféricos,1,250.0
824,2026-11-24,Cabo HDMI,Acessórios,1,25.0
825,2026-02-22,Teclado Mecânico,Periféricos,0,350.0
826,2026-06-04,Cabo HDMI,Acessórios,2,25.0
827,2026-11-13,Teclado Mecânico,Periféricos,1,350.0
828,2026-09-13,Teclado Mecânico,Periféricos,3,350.0
829,2026-11-14,Mouse Gamer,Periféricos,1,150.5
830,2026-09-05,Monitor 24p,Monitores,0,800.0
831,2026-09-22,Teclado Mecânico,Periféricos,1,350.0
832,2026-10-16,Teclado Mecânico,Periféricos,1,350.0
833,2026-07-18,Headset,Periféricos,1,250.0
834,2026-10-22,Mouse Gamer,Periféricos,1,150.5
835,2026-06-06,Mouse Gamer,Periféricos,3,150.5
836,2026-10-04,Mouse Gamer,Periféricos,1,150.5
837,2027-01-01,Headset,Periféricos,1,250.0
838,2026-09-17,Headset,Periféricos,1,250.0
839,2026-03-02,Cabo HDMI,Acessórios,1,25.0
840,2026-04-22,Cabo HDMI,Acessórios,1,25.0
841,2026-11-20,Mouse Gamer,Periféricos,1,150.5
842,2026-04-17,Monitor 24p,Monitores,2,800.0
843,2026-11-11,Mouse Gamer,Periféricos,1,150.5
844,2026-01-07,Cadeira Gamer,Móveis,1,1200.0
845,2026-05-18,Cabo HDMI,Acessórios,1,25.0
846,2026-04-17,Monitor 24p,Monitores,1,800.0
847,2026-07-09,Cabo HDMI,Acessórios,2,25.0
848,2026-11-29,Monitor 24p,Monitores,1,800.0
849,2026-01-27,Mouse Gamer,Periféricos,2,150.5
850,2026-12-10,Headset,Periféricos,1,250.0
851,2026-11-18,Teclado Mecânico,Periféricos,1,350.0
852,2026-12-16,Mouse Gamer,Periféricos,1,150.5
853,2026-02-20,Cadeira Gamer,Móveis,-1,1200.0
854,2026-06-17,Teclado Mecânico,Periféricos,1,350.0
855,2026-11-28,Headset,Periféricos,1,250.0
856,2026-06-06,Cadeira Gamer,Móveis,1,1200.0
857,2026-04-01,Cadeira Gamer,Móveis,1,1200.0
858,2026-02-13,Headset,Periféricos,1,250.0
859,2026-09-28,Cabo HDMI,Acessórios,1,25.0
860,2026-04-20,Mouse Gamer,Periféricos,1,150.5
861,2026-03-22,Cabo HDMI,Acessórios,2,25.0
862,2026-09-22,Headset,Periféricos,2,250.0
863,2026-01-30,Monitor 24p,Monitores,1,800.0
864,2026-03-22,Monitor 24p,Monitores,2,800.0
865,2026-06-22,Monitor 24p,Monitores,1,800.0
866,2026-12-01,Teclado Mecânico,Periféricos,2,350.0
867,2026-07-20,Teclado Mecânico,Periféricos,3,350.0
868,2026-01-22,Teclado Mecânico,Periféricos,1,350.0
869,2026-08-13,Cabo HDMI,Acessórios,0,25.0
870,2026-08-16,Cadeira Gamer,Móveis,1,1200.0
871,2026-11-02,Headset,Periféricos,1,250.0
872,2026-08-18,Cabo HDMI,Acessórios,1,25.0
873,2026-11-04,Cadeira Gamer,Móveis,1,1200.0
874,2026-03-27,Monitor 24p,Monitores,1,800.0
875,2026-02-17,Cabo HDMI,Acessórios,1,25.0
876,2026-07-11,Monitor 24p,Monitores,1,800.0
877,2026-05-04,Cabo HDMI,Acessórios,-1,25.0
878,2026-12-28,Cabo HDMI,Acessórios,2,25.0
879,2026-09-18,Teclado Mecânico,Periféricos,2,350.0
880,2026-01-09,Cabo HDMI,Acessórios,0,25.0
881,2026-09-16,Mouse Gamer,Periféricos,1,150.5
882,2026-09-05,Monitor 24p,Monitores,-1,800.0
883,2026-07-11,Headset,Periféricos,2,250.0
884,2026-02-27,Headset,Periféricos,1,250.0
885,2026-11-21,Cabo HDMI,Acessórios,1,25.0
886,2026-12-15,Headset,Periféricos,1,250.0
887,2026-12-18,Headset,Periféricos,1,250.0
888,2026-03-03,Cabo HDMI,Acessórios,2,25.0
889,2026-03-03,Cadeira Gamer,Móveis,1,1200.0
890,2026-07-16,Cadeira Gamer,Móveis,1,1200.0
891,2026-06-11,Cadeira Gamer,Móveis,1,1200.0
892,2026-09-13,Cadeira Gamer,Móveis,1,1200.0
893,2026-12-14,Mouse Gamer,Periféricos,2,150.5
894,2026-08-10,Mouse Gamer,Periféricos,1,150.5
895,2026-07-13,Monitor 24p,Monitores,2,800.0
896,2026-04-16,Teclado Mecânico,Periféricos,1,350.0
897,2026-08-08,Teclado Mecânico,Periféricos,1,350.0
898,2026-03-27,Headset,Periféricos,1,250.0
899,2026-01-07,Mouse Gamer,Periféricos,1,150.5
900,2026-01-02,Headset,Periféricos,1,250.0
901,2026-01-01,Teclado Mecânico,Periféricos,1,350.0
902,2026-10-01,Mouse Gamer,Periféricos,2,150.5
903,2026-05-21,Cabo HDMI,Acessórios,1,25.0
904,2026-01-25,Teclado Mecânico,Periféricos,1,350.0
905,2026-12-24,Headset,Periféricos,1,250.0
906,2026-12-27,Monitor 24p,Monitores,1,800.0
907,2026-12-18,Mouse Gamer,Periféricos,3,150.5
908,2026-05-19,Monitor 24p,Monitores,2,800.0
909,2026-10-27,Headset,Periféricos,1,250.0
910,2026-08-06,Teclado Mecânico,Periféricos,-1,350.0
911,2026-07-31,Teclado Mecânico,Periféricos,-1,350.0
912,2026-06-18,Mouse Gamer,Periféricos,1,150.5
913,2026-09-05,Mouse Gamer,Periféricos,1,150.5
914,2026-05-22,Teclado Mecânico,Periféricos,1,350.0
915,2026-08-04,Headset,Periféricos,3,250.0
916,2026-03-02,Mouse Gamer,Periféricos,1,150.5
917,2026-07-12,Teclado Mecânico,Periféricos,1,350.0
918,2026-07-21,Headset,Periféricos,2,250.0
919,2026-03-11,Teclado Mecânico,Periféricos,1,350.0
920,2026-08-08,Mouse Gamer,Periféricos,1,150.5
921,2026-07-27,Teclado Mecânico,Periféricos,1,350.0
922,2026-04-03,Mouse Gamer,Periféricos,2,150.5
923,2026-10-18,Cabo HDMI,Acessórios,2,25.0
924,2026-07-01,Mouse Gamer,Periféricos,1,150.5
925,2026-09-19,Cabo HDMI,Acessórios,1,25.0
926,2026-08-17,Teclado Mecânico,Periféricos,1,350.0
927,2026-11-24,Headset,Periféricos,1,250.0
928,2026-02-01,Cadeira Gamer,Móveis,1,1200.0
929,2026-04-06,Monitor 24p,Monitores,0,800.0
930,2026-04-23,Headset,Periféricos,0,250.0
931,2026-04-12,Cadeira Gamer,Móveis,2,1200.0
932,2026-01-27,Headset,Periféricos,2,250.0
933,2026-10-22,Monitor 24p,Monitores,-1,800.0
934,2026-12-20,Cabo HDMI,Acessórios,1,25.0
935,2026-03-05,Headset,Periféricos,1,250.0
936,2026-01-25,Cabo HDMI,Acessórios,2,25.0
937,2026-10-19,Mouse Gamer,Periféricos,-1,150.5
938,2026-03-15,Cabo HDMI,Acessórios,1,25.0
939,2026-07-20,Headset,Periféricos,-1,250.0
940,2026-10-05,Teclado Mecânico,Periféricos,1,350.0
941,2026-07-28,Teclado Mecânico,Periféricos,1,350.0
942,2026-09-19,Cabo HDMI,Acessórios,2,25.0
943,2026-05-27,Mouse Gamer,Periféricos,2,150.5
944,2026-12-20,Cabo HDMI,Acessórios,1,25.0
945,2026-02-10,Cadeira Gamer,Móveis,1,1200.0
946,2026-01-15,Cadeira Gamer,Móveis,1,1200.0
947,2026-11-21,Cabo HDMI,Acessórios,1,25.0
948,2027-01-01,Mouse Gamer,Periféricos,1,150.5
949,2026-02-08,Mouse Gamer,Periféricos,1,150.5
950,2026-08-24,Cadeira Gamer,Móveis,1,1200.0
951,2026-01-24,Cabo HDMI,Acessórios,3,25.0
952,2026-12-10,Headset,Periféricos,1,250.0
953,2026-10-01,Cabo HDMI,Acessórios,1,25.0
954,2026-04-02,Headset,Periféricos,1,250.0
955,2026-08-15,Headset,Periféricos,1,250.0
956,2026-05-08,Mouse Gamer,Periféricos,1,150.5
957,2026-08-01,Headset,Periféricos,1,250.0
958,2026-07-04,Headset,Periféricos,1,250.0
